"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Kentucky"	"21"	"Medium Metro"	"3"	"2000"	"2000"	1533	624660	245.41	280.26
	"Kentucky"	"21"	"Medium Metro"	"3"	"2001"	"2001"	1500	631984	237.35	269.12
	"Kentucky"	"21"	"Medium Metro"	"3"	"2002"	"2002"	1489	635715	234.22	264.35
	"Kentucky"	"21"	"Medium Metro"	"3"	"2003"	"2003"	1530	641171	238.63	266.48
	"Kentucky"	"21"	"Medium Metro"	"3"	"2004"	"2004"	1388	646850	214.58	236.66
	"Kentucky"	"21"	"Medium Metro"	"3"	"2005"	"2005"	1446	654863	220.81	240.15
	"Kentucky"	"21"	"Medium Metro"	"3"	"2006"	"2006"	1312	661829	198.24	211.57
	"Kentucky"	"21"	"Medium Metro"	"3"	"2007"	"2007"	1318	671134	196.38	206.97
	"Kentucky"	"21"	"Medium Metro"	"3"	"2008"	"2008"	1308	678695	192.72	199.66
	"Kentucky"	"21"	"Medium Metro"	"3"	"2009"	"2009"	1264	687459	183.87	188.01
	"Kentucky"	"21"	"Medium Metro"	"3"	"2010"	"2010"	1173	693095	169.24	172.29
	"Kentucky"	"21"	"Medium Metro"	"3"	"2011"	"2011"	1268	699877	181.17	180.41
	"Kentucky"	"21"	"Medium Metro"	"3"	"2012"	"2012"	1295	707281	183.10	179.67
	"Kentucky"	"21"	"Medium Metro"	"3"	"2013"	"2013"	1329	709647	187.28	180.44
	"Kentucky"	"21"	"Medium Metro"	"3"	"2014"	"2014"	1336	714188	187.07	176.94
	"Kentucky"	"21"	"Medium Metro"	"3"	"2015"	"2015"	1304	718877	181.39	168.60
	"Kentucky"	"21"	"Medium Metro"	"3"	"2016"	"2016"	1378	723644	190.43	175.30
	"Kentucky"	"21"	"Small Metro"	"4"	"1999"	"1999"	957	375838	254.63	286.89
	"Kentucky"	"21"	"Small Metro"	"4"	"2000"	"2000"	941	378747	248.45	276.17
	"Kentucky"	"21"	"Small Metro"	"4"	"2001"	"2001"	900	382549	235.26	260.21
	"Kentucky"	"21"	"Small Metro"	"4"	"2002"	"2002"	913	385291	236.96	259.46
	"Kentucky"	"21"	"Small Metro"	"4"	"2003"	"2003"	903	387989	232.74	252.76
	"Kentucky"	"21"	"Small Metro"	"4"	"2004"	"2004"	813	392273	207.25	222.20
	"Kentucky"	"21"	"Small Metro"	"4"	"2005"	"2005"	871	397564	219.08	232.25
	"Kentucky"	"21"	"Small Metro"	"4"	"2006"	"2006"	815	402346	202.56	208.56
	"Kentucky"	"21"	"Small Metro"	"4"	"2007"	"2007"	788	406454	193.87	199.81
	"Kentucky"	"21"	"Small Metro"	"4"	"2008"	"2008"	856	411152	208.20	211.53
	"Kentucky"	"21"	"Small Metro"	"4"	"2009"	"2009"	797	415192	191.96	190.20
	"Kentucky"	"21"	"Small Metro"	"4"	"2010"	"2010"	825	421689	195.64	193.68
	"Kentucky"	"21"	"Small Metro"	"4"	"2011"	"2011"	865	427240	202.46	196.77
	"Kentucky"	"21"	"Small Metro"	"4"	"2012"	"2012"	852	428674	198.75	190.85
	"Kentucky"	"21"	"Small Metro"	"4"	"2013"	"2013"	862	431402	199.81	189.35
	"Kentucky"	"21"	"Small Metro"	"4"	"2014"	"2014"	849	433823	195.70	182.64
	"Kentucky"	"21"	"Small Metro"	"4"	"2015"	"2015"	846	434503	194.71	176.56
	"Kentucky"	"21"	"Small Metro"	"4"	"2016"	"2016"	909	438619	207.24	185.50
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	2556	780747	327.38	309.15
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	2613	786511	332.23	313.07
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	2588	790746	327.29	309.05
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	2577	794769	324.25	306.07
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	2452	799997	306.50	289.11
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	2227	805768	276.38	259.02
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	2373	813336	291.76	271.94
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	2286	820055	278.76	256.30
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	2171	824816	263.21	239.75
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	2219	830135	267.31	240.68
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	2220	833009	266.50	237.08
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	2159	835460	258.42	228.17
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	2160	840900	256.87	224.39
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	2239	840708	266.32	227.65
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	2192	842204	260.27	220.02
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	2268	846800	267.83	223.05
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	2254	848552	265.63	219.08
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	2335	851461	274.23	222.22
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"1999"	"1999"	3558	1002371	354.96	343.74
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2000"	"2000"	3508	1003551	349.56	335.34
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2001"	"2001"	3507	1000000	350.70	334.26
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2002"	"2002"	3446	1001618	344.04	327.13
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2003"	"2003"	3311	1001714	330.53	313.99
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2004"	"2004"	3143	1002087	313.65	296.50
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2005"	"2005"	3165	1004283	315.15	294.75
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2006"	"2006"	3197	1005387	317.99	294.46
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2007"	"2007"	2975	1006477	295.59	271.09
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2008"	"2008"	3018	1006557	299.83	271.76
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2009"	"2009"	2856	1005404	284.06	255.52
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2010"	"2010"	2812	1004549	279.93	249.49
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2011"	"2011"	2963	1004346	295.02	257.20
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2012"	"2012"	2937	998484	294.15	250.81
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2013"	"2013"	2914	995090	292.84	246.16
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2014"	"2014"	2977	991736	300.18	248.56
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2015"	"2015"	2887	987133	292.46	237.01
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2016"	"2016"	3087	981883	314.40	251.51
	"Louisiana"	"22"	"Large Central Metro"	"1"	"1999"	"1999"	1271	485511	261.79	278.47
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2000"	"2000"	1260	484674	259.97	276.15
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2001"	"2001"	1142	487363	234.32	249.50
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2002"	"2002"	1137	489722	232.17	247.83
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2003"	"2003"	1143	492187	232.23	247.67
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2004"	"2004"	1110	493765	224.80	240.62
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2005"	"2005"	1115	494294	225.57	239.22
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2006"	"2006"	616	230172	267.63	264.36
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2007"	"2007"	616	268751	229.21	238.59
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2008"	"2008"	705	301842	233.57	245.47
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2009"	"2009"	662	327803	201.95	213.81
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2010"	"2010"	675	343829	196.32	209.55
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2011"	"2011"	724	360740	200.70	206.92
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2012"	"2012"	713	369250	193.09	198.21
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2013"	"2013"	788	378715	208.07	215.10
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2014"	"2014"	764	384320	198.79	197.73
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2015"	"2015"	714	389617	183.26	182.04
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2016"	"2016"	792	391495	202.30	193.05
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"1999"	"1999"	1991	852859	233.45	278.33
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2000"	"2000"	1966	853052	230.47	270.64
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2001"	"2001"	1911	857165	222.94	256.97
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2002"	"2002"	1976	864916	228.46	259.57
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2003"	"2003"	1916	872959	219.48	246.95
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2004"	"2004"	1892	883934	214.04	238.16
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2005"	"2005"	1955	892135	219.14	241.43
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2006"	"2006"	1736	810023	214.31	215.49
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2007"	"2007"	1715	827614	207.22	207.28
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2008"	"2008"	1789	833989	214.51	213.35
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2009"	"2009"	1793	840039	213.44	208.97
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2010"	"2010"	1774	846037	209.68	203.14
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2011"	"2011"	1612	852133	189.17	180.15
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2012"	"2012"	1684	857846	196.31	181.82
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2013"	"2013"	1729	862262	200.52	180.88
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2014"	"2014"	1771	867529	204.14	181.09
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2015"	"2015"	1751	873271	200.51	176.24
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2016"	"2016"	1812	877388	206.52	176.97
	"Louisiana"	"22"	"Medium Metro"	"3"	"1999"	"1999"	3916	1541580	254.03	298.92
	"Louisiana"	"22"	"Medium Metro"	"3"	"2000"	"2000"	3780	1548789	244.06	283.67
	"Louisiana"	"22"	"Medium Metro"	"3"	"2001"	"2001"	3896	1555103	250.53	289.63
	"Louisiana"	"22"	"Medium Metro"	"3"	"2002"	"2002"	3716	1563690	237.64	272.38
	"Louisiana"	"22"	"Medium Metro"	"3"	"2003"	"2003"	3743	1573408	237.89	269.10
	"Louisiana"	"22"	"Medium Metro"	"3"	"2004"	"2004"	3486	1587487	219.59	247.05
	"Louisiana"	"22"	"Medium Metro"	"3"	"2005"	"2005"	3535	1599745	220.97	245.22
	"Louisiana"	"22"	"Medium Metro"	"3"	"2006"	"2006"	3513	1653532	212.45	231.06
	"Louisiana"	"22"	"Medium Metro"	"3"	"2007"	"2007"	3435	1665607	206.23	223.28
	"Louisiana"	"22"	"Medium Metro"	"3"	"2008"	"2008"	3536	1680485	210.42	224.41
	"Louisiana"	"22"	"Medium Metro"	"3"	"2009"	"2009"	3504	1695871	206.62	218.45
	"Louisiana"	"22"	"Medium Metro"	"3"	"2010"	"2010"	3555	1709045	208.01	220.19
	"Louisiana"	"22"	"Medium Metro"	"3"	"2011"	"2011"	3364	1724090	195.12	203.13
	"Louisiana"	"22"	"Medium Metro"	"3"	"2012"	"2012"	3481	1736906	200.41	204.31
	"Louisiana"	"22"	"Medium Metro"	"3"	"2013"	"2013"	3480	1745746	199.34	199.19
	"Louisiana"	"22"	"Medium Metro"	"3"	"2014"	"2014"	3709	1755594	211.27	209.54
	"Louisiana"	"22"	"Medium Metro"	"3"	"2015"	"2015"	3827	1764676	216.87	210.68
	"Louisiana"	"22"	"Medium Metro"	"3"	"2016"	"2016"	3822	1768470	216.12	205.10
	"Louisiana"	"22"	"Small Metro"	"4"	"1999"	"1999"	2289	802350	285.29	325.04
	"Louisiana"	"22"	"Small Metro"	"4"	"2000"	"2000"	2090	803721	260.04	292.30
	"Louisiana"	"22"	"Small Metro"	"4"	"2001"	"2001"	2078	804862	258.18	287.56
	"Louisiana"	"22"	"Small Metro"	"4"	"2002"	"2002"	2062	808292	255.11	283.51
	"Louisiana"	"22"	"Small Metro"	"4"	"2003"	"2003"	2187	813813	268.73	296.77
	"Louisiana"	"22"	"Small Metro"	"4"	"2004"	"2004"	2010	819084	245.40	270.05
	"Louisiana"	"22"	"Small Metro"	"4"	"2005"	"2005"	2072	823888	251.49	272.06
	"Louisiana"	"22"	"Small Metro"	"4"	"2006"	"2006"	2098	836794	250.72	265.58
	"Louisiana"	"22"	"Small Metro"	"4"	"2007"	"2007"	2009	842224	238.54	251.07
	"Louisiana"	"22"	"Small Metro"	"4"	"2008"	"2008"	2079	848906	244.90	253.98
	"Louisiana"	"22"	"Small Metro"	"4"	"2009"	"2009"	1988	854619	232.62	239.03
	"Louisiana"	"22"	"Small Metro"	"4"	"2010"	"2010"	2071	859245	241.03	245.93
	"Louisiana"	"22"	"Small Metro"	"4"	"2011"	"2011"	1968	864132	227.74	228.10
	"Louisiana"	"22"	"Small Metro"	"4"	"2012"	"2012"	1997	865781	230.66	225.91
	"Louisiana"	"22"	"Small Metro"	"4"	"2013"	"2013"	2124	870659	243.95	235.18
	"Louisiana"	"22"	"Small Metro"	"4"	"2014"	"2014"	2113	876016	241.21	229.53
	"Louisiana"	"22"	"Small Metro"	"4"	"2015"	"2015"	2092	880379	237.62	222.01
	"Louisiana"	"22"	"Small Metro"	"4"	"2016"	"2016"	2185	883977	247.18	229.22
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	1106	402921	274.50	296.83
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	1085	403500	268.90	287.22
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	1050	401619	261.44	278.83
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	996	400734	248.54	261.69
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	1168	399826	292.13	306.56
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	1065	400397	265.99	276.79
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	1053	400712	262.78	272.14
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	1065	402973	264.29	269.37
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	1010	402768	250.76	255.21
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	1012	402380	251.50	251.60
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	994	406251	244.68	244.79
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	956	408292	234.15	232.77
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	954	407919	233.87	228.24
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	969	408492	237.21	227.81
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	1007	406240	247.88	234.08
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	1120	405496	276.20	256.23
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	1136	403784	281.34	254.81
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	1095	402680	271.93	244.57
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"1999"	"1999"	1434	375590	381.80	350.69
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2000"	"2000"	1448	375240	385.89	351.56
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2001"	"2001"	1397	371763	375.78	342.88
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2002"	"2002"	1298	369913	350.89	317.60
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2003"	"2003"	1383	368849	374.95	339.07
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2004"	"2004"	1289	367571	350.68	316.05
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2005"	"2005"	1278	365854	349.32	313.34
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2006"	"2006"	998	369171	270.34	241.68
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2007"	"2007"	1162	368617	315.23	278.83
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2008"	"2008"	1226	367984	333.17	293.75
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2009"	"2009"	1228	367065	334.55	297.61
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2010"	"2010"	1251	366924	340.94	298.96
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2011"	"2011"	1159	365822	316.82	273.95
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2012"	"2012"	1230	363618	338.27	287.64
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2013"	"2013"	1218	361848	336.61	282.49
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2014"	"2014"	1170	360721	324.35	271.11
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2015"	"2015"	1145	358997	318.94	260.98
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"2016"	"2016"	1237	357656	345.86	279.96
	"Maine"	"23"	"Medium Metro"	"3"	"1999"	"1999"	1142	481966	236.95	221.47
	"Maine"	"23"	"Medium Metro"	"3"	"2000"	"2000"	1137	487568	233.20	216.29
	"Maine"	"23"	"Medium Metro"	"3"	"2001"	"2001"	1080	494975	218.19	199.21
	"Maine"	"23"	"Medium Metro"	"3"	"2002"	"2002"	1028	500178	205.53	186.30
	"Maine"	"23"	"Medium Metro"	"3"	"2003"	"2003"	994	504858	196.89	176.74
	"Maine"	"23"	"Medium Metro"	"3"	"2004"	"2004"	946	508428	186.06	164.24
	"Maine"	"23"	"Medium Metro"	"3"	"2005"	"2005"	961	510287	188.33	163.57
	"Maine"	"23"	"Medium Metro"	"3"	"2006"	"2006"	958	510614	187.62	159.71
	"Maine"	"23"	"Medium Metro"	"3"	"2007"	"2007"	901	512265	175.89	146.10
	"Maine"	"23"	"Medium Metro"	"3"	"2008"	"2008"	911	514191	177.17	144.75
	"Maine"	"23"	"Medium Metro"	"3"	"2009"	"2009"	891	514728	173.10	138.84
	"Maine"	"23"	"Medium Metro"	"3"	"2010"	"2010"	858	514098	166.89	130.88
	"Maine"	"23"	"Medium Metro"	"3"	"2011"	"2011"	867	515807	168.09	130.25
	"Maine"	"23"	"Medium Metro"	"3"	"2012"	"2012"	787	518117	151.90	114.83
	"Maine"	"23"	"Medium Metro"	"3"	"2013"	"2013"	896	519900	172.34	128.22
	"Maine"	"23"	"Medium Metro"	"3"	"2014"	"2014"	884	523552	168.85	123.78
	"Maine"	"23"	"Medium Metro"	"3"	"2015"	"2015"	997	526295	189.44	134.13
	"Maine"	"23"	"Medium Metro"	"3"	"2016"	"2016"	959	529657	181.06	126.84
	"Maine"	"23"	"Small Metro"	"4"	"1999"	"1999"	660	248305	265.80	248.61
	"Maine"	"23"	"Small Metro"	"4"	"2000"	"2000"	702	248712	282.25	261.50
	"Maine"	"23"	"Small Metro"	"4"	"2001"	"2001"	635	250370	253.62	233.88
	"Maine"	"23"	"Small Metro"	"4"	"2002"	"2002"	633	252361	250.83	231.53
	"Maine"	"23"	"Small Metro"	"4"	"2003"	"2003"	593	254899	232.64	213.27
	"Maine"	"23"	"Small Metro"	"4"	"2004"	"2004"	618	255681	241.71	219.25
	"Maine"	"23"	"Small Metro"	"4"	"2005"	"2005"	578	257078	224.83	203.69
	"Maine"	"23"	"Small Metro"	"4"	"2006"	"2006"	593	259378	228.62	203.83
	"Maine"	"23"	"Small Metro"	"4"	"2007"	"2007"	573	259971	220.41	193.77
	"Maine"	"23"	"Small Metro"	"4"	"2008"	"2008"	578	261656	220.90	189.83
	"Maine"	"23"	"Small Metro"	"4"	"2009"	"2009"	550	261600	210.24	179.36
	"Maine"	"23"	"Small Metro"	"4"	"2010"	"2010"	507	261625	193.79	162.66
	"Maine"	"23"	"Small Metro"	"4"	"2011"	"2011"	536	261184	205.22	169.70
	"Maine"	"23"	"Small Metro"	"4"	"2012"	"2012"	595	261355	227.66	186.18
	"Maine"	"23"	"Small Metro"	"4"	"2013"	"2013"	572	260968	219.18	173.82
	"Maine"	"23"	"Small Metro"	"4"	"2014"	"2014"	561	260854	215.06	166.11
	"Maine"	"23"	"Small Metro"	"4"	"2015"	"2015"	581	259925	223.53	170.80
	"Maine"	"23"	"Small Metro"	"4"	"2016"	"2016"	563	259125	217.27	161.02
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	294	116679	251.97	225.58
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	277	117114	236.52	210.80
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	285	118024	241.48	213.26
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	307	118611	258.83	225.66
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	269	119538	225.03	195.42
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	276	120303	229.42	199.09
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	286	120957	236.45	203.24
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	245	121508	201.63	169.26
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	271	121741	222.60	184.42
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	241	122147	197.30	158.95
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	244	122084	199.86	156.82
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	290	122151	237.41	183.43
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	244	121935	200.11	149.48
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	268	121853	219.94	164.07
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	283	121164	233.57	171.28
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	288	121112	237.80	171.49
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	281	119980	234.21	173.70
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	261	120569	216.47	158.86
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"1999"	"1999"	1322	419858	314.87	254.26
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2000"	"2000"	1284	421529	304.61	243.79
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2001"	"2001"	1272	422323	301.19	237.42
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2002"	"2002"	1202	424810	282.95	220.92
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2003"	"2003"	1250	427218	292.59	227.15
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2004"	"2004"	1108	429276	258.11	199.03
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2005"	"2005"	1116	430465	259.25	197.33
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2006"	"2006"	1019	432119	235.81	176.06
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2007"	"2007"	1107	433063	255.62	188.07
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2008"	"2008"	1055	432515	243.92	173.96
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2009"	"2009"	989	431178	229.37	162.96
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2010"	"2010"	973	430487	226.02	158.38
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2011"	"2011"	1001	429262	233.19	159.96
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2012"	"2012"	973	427867	227.41	153.71
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2013"	"2013"	1056	426270	247.73	162.13
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2014"	"2014"	1043	424571	245.66	158.83
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2015"	"2015"	1150	423128	271.79	171.80
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"2016"	"2016"	1124	422128	266.27	166.40
	"Maryland"	"24"	"Large Central Metro"	"1"	"1999"	"1999"	2412	657441	366.88	363.67
	"Maryland"	"24"	"Large Central Metro"	"1"	"2000"	"2000"	2293	651154	352.14	348.06
	"Maryland"	"24"	"Large Central Metro"	"1"	"2001"	"2001"	2256	640733	352.10	350.26
	"Maryland"	"24"	"Large Central Metro"	"1"	"2002"	"2002"	2007	634115	316.50	317.12
	"Maryland"	"24"	"Large Central Metro"	"1"	"2003"	"2003"	2080	629033	330.67	331.10
	"Maryland"	"24"	"Large Central Metro"	"1"	"2004"	"2004"	1886	624222	302.14	304.45
	"Maryland"	"24"	"Large Central Metro"	"1"	"2005"	"2005"	1993	621560	320.64	323.51
	"Maryland"	"24"	"Large Central Metro"	"1"	"2006"	"2006"	1770	621109	284.97	290.79
	"Maryland"	"24"	"Large Central Metro"	"1"	"2007"	"2007"	1775	620306	286.15	291.30
	"Maryland"	"24"	"Large Central Metro"	"1"	"2008"	"2008"	1705	620184	274.92	277.40
	"Maryland"	"24"	"Large Central Metro"	"1"	"2009"	"2009"	1697	620509	273.49	274.40
	"Maryland"	"24"	"Large Central Metro"	"1"	"2010"	"2010"	1615	620961	260.08	257.55
	"Maryland"	"24"	"Large Central Metro"	"1"	"2011"	"2011"	1506	619493	243.10	239.67
	"Maryland"	"24"	"Large Central Metro"	"1"	"2012"	"2012"	1545	621342	248.66	246.79
	"Maryland"	"24"	"Large Central Metro"	"1"	"2013"	"2013"	1793	622104	288.22	281.10
	"Maryland"	"24"	"Large Central Metro"	"1"	"2014"	"2014"	1622	622793	260.44	252.92
	"Maryland"	"24"	"Large Central Metro"	"1"	"2015"	"2015"	1618	621849	260.19	253.67
	"Maryland"	"24"	"Large Central Metro"	"1"	"2016"	"2016"	1508	614664	245.34	233.36
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"1999"	"1999"	7793	4007890	194.44	235.93
