"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lawrence County, AL"	"01079"	"2014"	"2014"	Suppressed	13956	Suppressed
	"Lawrence County, AL"	"01079"	"2015"	"2015"	Suppressed	13633	Suppressed
	"Lawrence County, AL"	"01079"	"2016"	"2016"	Suppressed	13522	Suppressed
	"Lee County, AL"	"01081"	"2009"	"2009"	12	47036	Unreliable
	"Lee County, AL"	"01081"	"2010"	"2010"	17	47774	Unreliable
	"Lee County, AL"	"01081"	"2011"	"2011"	14	48145	Unreliable
	"Lee County, AL"	"01081"	"2012"	"2012"	16	49958	Unreliable
	"Lee County, AL"	"01081"	"2013"	"2013"	13	51070	Unreliable
	"Lee County, AL"	"01081"	"2014"	"2014"	21	52611	39.92
	"Lee County, AL"	"01081"	"2015"	"2015"	Suppressed	53474	Suppressed
	"Lee County, AL"	"01081"	"2016"	"2016"	15	54293	Unreliable
	"Limestone County, AL"	"01083"	"2009"	"2009"	Suppressed	34675	Suppressed
	"Limestone County, AL"	"01083"	"2010"	"2010"	Suppressed	35068	Suppressed
	"Limestone County, AL"	"01083"	"2011"	"2011"	Suppressed	36200	Suppressed
	"Limestone County, AL"	"01083"	"2012"	"2012"	Suppressed	36640	Suppressed
	"Limestone County, AL"	"01083"	"2013"	"2013"	Suppressed	37067	Suppressed
